Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","507","Grapefruit (inc. pomelos)","2020","2020","index","60.26","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","560","Grapes","2016","2016","index","106.77","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","560","Grapes","2017","2017","index","97.41","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","560","Grapes","2018","2018","index","106.42","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","560","Grapes","2019","2019","index","87.14","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","560","Grapes","2020","2020","index","97.51","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2016","2016","index","103.59","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2017","2017","index","109.88","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2018","2018","index","109.16","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2019","2019","index","136.15","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","497","Lemons and limes","2020","2020","index","147.69","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2016","2016","index","80.7","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2017","2017","index","99.28","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2018","2018","index","93.92","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2019","2019","index","90.66","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","446","Maize, green","2020","2020","index","93.88","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2016","2016","index","91.84","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2017","2017","index","89.47","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2018","2018","index","87.7","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2019","2019","index","89.03","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","568","Melons, other (inc.cantaloupes)","2020","2020","index","88.14","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2016","2016","index","97.59","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2017","2017","index","99.29","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2018","2018","index","98.92","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2019","2019","index","97.88","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","403","Onions, dry","2020","2020","index","98","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2016","2016","index","103.5","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2017","2017","index","97.83","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2018","2018","index","78.93","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2019","2019","index","85.14","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","490","Oranges","2020","2020","index","64.93","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2016","2016","index","78.2","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2017","2017","index","80.16","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2018","2018","index","79.74","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2019","2019","index","77.19","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","534","Peaches and nectarines","2020","2020","index","66.93","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","521","Pears","2016","2016","index","50.45","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","521","Pears","2017","2017","index","120.98","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","521","Pears","2018","2018","index","115.93","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","521","Pears","2019","2019","index","110.13","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","521","Pears","2020","2020","index","71.63","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2016","2016","index","68.45","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2017","2017","index","113.33","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2018","2018","index","120.2","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2019","2019","index","137.68","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","536","Plums and sloes","2020","2020","index","122.84","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2016","2016","index","93.48","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2017","2017","index","96.09","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2018","2018","index","96.92","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2019","2019","index","97.61","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","394","Pumpkins, squash and gourds","2020","2020","index","98.3","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","523","Quinces","2016","2016","index","119.51","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","523","Quinces","2017","2017","index","115.36","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","523","Quinces","2018","2018","index","112.14","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","523","Quinces","2019","2019","index","108.91","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","523","Quinces","2020","2020","index","102.05","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2016","2016","index","94.06","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2017","2017","index","91.66","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2018","2018","index","69.93","Fc","Calculated data"
"QI","Production Indices","234","Uruguay","434","Gross per capita Production Index Number (2014-2016 = 100)","495","Tangerines, mandarins, clementines, satsumas","2019","2019","index","77.04","Fc","Calculated data"
